Start,FFFFFF,
End,000000,
,,
x,y,Luminance
8.088240E-3,986.459076E-3,125.074562
8.104321E-3,989.505768E-3,125.463600
8.120401E-3,992.213964E-3,125.809418
8.136480E-3,989.844203E-3,125.506821
8.152560E-3,991.198361E-3,125.679733
8.168641E-3,991.198361E-3,125.679733
8.184721E-3,991.875410E-3,125.766190
8.200800E-3,992.213964E-3,125.809418
8.216880E-3,992.213964E-3,125.809418
8.232960E-3,990.859807E-3,125.636505
8.249041E-3,990.859807E-3,125.636505
8.265121E-3,990.521312E-3,125.593277
8.281200E-3,990.859807E-3,125.636505
8.297280E-3,988.828659E-3,125.377144
8.313361E-3,986.459076E-3,125.074562
8.329441E-3,989.167213E-3,125.420372
8.345520E-3,990.859807E-3,125.636505
8.361600E-3,991.536856E-3,125.722961
8.377681E-3,992.213964E-3,125.809418
8.393761E-3,991.536856E-3,125.722961
8.409840E-3,992.213964E-3,125.809418
8.425920E-3,989.505768E-3,125.463600
8.442000E-3,986.459076E-3,125.074562
8.458081E-3,986.797512E-3,125.117775
8.474161E-3,990.182757E-3,125.550049
8.490240E-3,992.213964E-3,125.809418
8.506320E-3,993.568003E-3,125.982323
8.522401E-3,991.198361E-3,125.679733
8.538481E-3,989.167213E-3,125.420372
8.554560E-3,989.167213E-3,125.420372
8.570640E-3,990.182757E-3,125.550049
8.586721E-3,989.844203E-3,125.506821
8.602801E-3,991.875410E-3,125.766190
8.618880E-3,991.875410E-3,125.766190
8.634960E-3,992.213964E-3,125.809418
8.651040E-3,991.536856E-3,125.722961
8.667121E-3,992.213964E-3,125.809418
8.683201E-3,990.182757E-3,125.550049
8.699280E-3,989.167213E-3,125.420372
8.715360E-3,988.151610E-3,125.290688
8.731441E-3,988.490164E-3,125.333916
8.747521E-3,988.151610E-3,125.290688
8.763600E-3,989.844203E-3,125.506821
8.779680E-3,991.198361E-3,125.679733
8.795761E-3,991.875410E-3,125.766190
8.811841E-3,991.536856E-3,125.722961
8.827920E-3,990.182757E-3,125.550049
8.844000E-3,987.136006E-3,125.161003
8.860081E-3,987.813115E-3,125.247459
8.876161E-3,989.844203E-3,125.506821
8.892241E-3,989.844203E-3,125.506821
8.908320E-3,989.167213E-3,125.420372
8.924400E-3,990.182757E-3,125.550049
8.940481E-3,991.875410E-3,125.766190
8.956561E-3,990.182757E-3,125.550049
8.972640E-3,988.828659E-3,125.377144
8.988720E-3,988.828659E-3,125.377144
9.004801E-3,989.505768E-3,125.463600
9.020881E-3,990.182757E-3,125.550049
9.036960E-3,988.490164E-3,125.333916
9.053040E-3,985.104978E-3,124.901649
9.069121E-3,989.844203E-3,125.506821
9.085201E-3,990.182757E-3,125.550049
9.101281E-3,990.182757E-3,125.550049
9.117360E-3,989.844203E-3,125.506821
9.133440E-3,992.213964E-3,125.809418
9.149521E-3,993.568003E-3,125.982323
9.165601E-3,991.875410E-3,125.766190
9.181680E-3,989.505768E-3,125.463600
9.197760E-3,986.120522E-3,125.031334
9.213841E-3,987.474561E-3,125.204231
9.229921E-3,989.167213E-3,125.420372
9.246000E-3,989.505768E-3,125.463600
9.262080E-3,990.182757E-3,125.550049
9.278161E-3,990.859807E-3,125.636505
9.294241E-3,990.859807E-3,125.636505
9.310321E-3,990.182757E-3,125.550049
9.326400E-3,988.828659E-3,125.377144
9.342480E-3,987.474561E-3,125.204231
9.358561E-3,987.813115E-3,125.247459
9.374641E-3,990.859807E-3,125.636505
9.390720E-3,992.890954E-3,125.895866
9.406800E-3,991.875410E-3,125.766190
9.422881E-3,990.182757E-3,125.550049
9.438961E-3,988.490164E-3,125.333916
9.455040E-3,986.120522E-3,125.031334
9.471120E-3,988.490164E-3,125.333916
9.487201E-3,988.490164E-3,125.333916
9.503281E-3,988.828659E-3,125.377144
9.519361E-3,990.859807E-3,125.636505
9.535440E-3,991.198361E-3,125.679733
9.551520E-3,992.890954E-3,125.895866
9.567601E-3,988.828659E-3,125.377144
9.583681E-3,987.136006E-3,125.161003
9.599760E-3,987.474561E-3,125.204231
9.615840E-3,988.490164E-3,125.333916
9.631921E-3,988.151610E-3,125.290688
9.648001E-3,988.490164E-3,125.333916
9.664080E-3,988.151610E-3,125.290688
9.680160E-3,988.490164E-3,125.333916
9.696241E-3,986.797512E-3,125.117775
9.712321E-3,989.167213E-3,125.420372
9.728401E-3,991.536856E-3,125.722961
9.744480E-3,990.859807E-3,125.636505
9.760560E-3,988.828659E-3,125.377144
9.776641E-3,987.136006E-3,125.161003
9.792721E-3,986.797512E-3,125.117775
9.808800E-3,986.797512E-3,125.117775
9.824880E-3,988.151610E-3,125.290688
9.840961E-3,987.813115E-3,125.247459
9.857041E-3,990.182757E-3,125.550049
9.873120E-3,987.474561E-3,125.204231
9.889200E-3,989.167213E-3,125.420372
9.905281E-3,989.167213E-3,125.420372
9.921361E-3,986.459076E-3,125.074562
9.937441E-3,987.474561E-3,125.204231
9.953520E-3,988.151610E-3,125.290688
9.969600E-3,987.813115E-3,125.247459
9.985681E-3,988.490164E-3,125.333916
10.001761E-3,987.813115E-3,125.247459
10.017840E-3,989.167213E-3,125.420372
10.033920E-3,990.521312E-3,125.593277
10.050001E-3,991.875410E-3,125.766190
10.066081E-3,991.198361E-3,125.679733
10.082160E-3,990.859807E-3,125.636505
10.098240E-3,990.521312E-3,125.593277
10.114321E-3,988.490164E-3,125.333916
10.130401E-3,986.797512E-3,125.117775
10.146481E-3,988.490164E-3,125.333916
10.162560E-3,989.167213E-3,125.420372
10.178640E-3,985.782027E-3,124.988106
10.194721E-3,988.151610E-3,125.290688
10.210801E-3,988.828659E-3,125.377144
10.226880E-3,988.151610E-3,125.290688
10.242960E-3,989.167213E-3,125.420372
10.259041E-3,989.167213E-3,125.420372
10.275121E-3,986.459076E-3,125.074562
10.291200E-3,987.136006E-3,125.161003
10.307280E-3,988.151610E-3,125.290688
10.323361E-3,988.151610E-3,125.290688
10.339441E-3,989.167213E-3,125.420372
10.355521E-3,988.490164E-3,125.333916
10.371600E-3,989.505768E-3,125.463600
10.387680E-3,989.844203E-3,125.506821
10.403761E-3,991.198361E-3,125.679733
10.419841E-3,991.198361E-3,125.679733
10.435920E-3,989.505768E-3,125.463600
10.452000E-3,986.459076E-3,125.074562
10.468081E-3,985.782027E-3,124.988106
10.484161E-3,988.151610E-3,125.290688
10.500241E-3,988.151610E-3,125.290688
10.516320E-3,989.167213E-3,125.420372
10.532401E-3,988.490164E-3,125.333916
10.548481E-3,985.782027E-3,124.988106
10.564561E-3,987.474561E-3,125.204231
10.580640E-3,987.813115E-3,125.247459
