Start,DBDBDB,
End,6D6D6D,
,,
x,y,Luminance
8.265121E-3,964.727700E-3,88.903633
8.281200E-3,963.490069E-3,88.817169
8.297280E-3,962.252557E-3,88.730713
8.313361E-3,963.490069E-3,88.817169
8.329441E-3,963.490069E-3,88.817169
8.345520E-3,963.490069E-3,88.817169
8.361600E-3,962.252557E-3,88.730713
8.377681E-3,964.108944E-3,88.860405
8.393761E-3,965.346575E-3,88.946869
8.409840E-3,964.727700E-3,88.903633
8.425920E-3,963.490069E-3,88.817169
8.442000E-3,961.633682E-3,88.687477
8.458081E-3,964.727700E-3,88.903633
8.474161E-3,964.727700E-3,88.903633
8.490240E-3,965.965331E-3,88.990097
8.506320E-3,965.346575E-3,88.946869
8.522401E-3,966.584146E-3,89.033333
8.538481E-3,967.821777E-3,89.119797
8.554560E-3,965.346575E-3,88.946869
8.570640E-3,969.059408E-3,89.206261
8.586721E-3,969.678164E-3,89.249489
8.602801E-3,967.202902E-3,89.076561
8.618880E-3,968.440652E-3,89.163033
8.634960E-3,968.440652E-3,89.163033
8.651040E-3,968.440652E-3,89.163033
8.667121E-3,970.915794E-3,89.335953
8.683201E-3,968.440652E-3,89.163033
8.699280E-3,967.202902E-3,89.076561
8.715360E-3,969.059408E-3,89.206261
8.731441E-3,969.678164E-3,89.249489
8.747521E-3,973.390996E-3,89.508881
8.763600E-3,975.247502E-3,89.638580
8.779680E-3,976.485252E-3,89.725052
8.795761E-3,971.534669E-3,89.379189
8.811841E-3,975.247502E-3,89.638580
8.827920E-3,975.247502E-3,89.638580
8.844000E-3,971.534669E-3,89.379189
8.860081E-3,974.009871E-3,89.552116
8.876161E-3,975.866258E-3,89.681808
8.892241E-3,978.341639E-3,89.854744
8.908320E-3,977.103889E-3,89.768272
8.924400E-3,974.628627E-3,89.595345
8.940481E-3,972.772241E-3,89.465652
8.956561E-3,972.153485E-3,89.422424
8.972640E-3,976.485252E-3,89.725052
8.988720E-3,982.054472E-3,90.114136
9.004801E-3,982.054472E-3,90.114136
9.020881E-3,977.722883E-3,89.811516
9.036960E-3,977.722883E-3,89.811516
9.053040E-3,977.722883E-3,89.811516
9.069121E-3,980.197966E-3,89.984436
9.085201E-3,978.960454E-3,89.897980
9.101281E-3,980.197966E-3,89.984436
9.117360E-3,977.103889E-3,89.768272
9.133440E-3,981.435597E-3,90.070900
9.149521E-3,978.960454E-3,89.897980
9.165601E-3,976.485252E-3,89.725052
9.181680E-3,977.103889E-3,89.768272
9.197760E-3,977.722883E-3,89.811516
9.213841E-3,978.341639E-3,89.854744
9.229921E-3,981.435597E-3,90.070900
9.246000E-3,979.579210E-3,89.941208
9.262080E-3,978.960454E-3,89.897980
9.278161E-3,978.960454E-3,89.897980
9.294241E-3,979.579210E-3,89.941208
9.310321E-3,979.579210E-3,89.941208
9.326400E-3,978.960454E-3,89.897980
9.342480E-3,978.960454E-3,89.897980
9.358561E-3,977.722883E-3,89.811516
9.374641E-3,983.292103E-3,90.200600
9.390720E-3,983.292103E-3,90.200600
9.406800E-3,980.816841E-3,90.027672
9.422881E-3,983.910859E-3,90.243828
9.438961E-3,982.673228E-3,90.157364
9.455040E-3,980.197966E-3,89.984436
9.471120E-3,985.148489E-3,90.330292
9.487201E-3,980.816841E-3,90.027672
9.503281E-3,980.816841E-3,90.027672
9.519361E-3,982.673228E-3,90.157364
9.535440E-3,982.673228E-3,90.157364
9.551520E-3,980.197966E-3,89.984436
9.567601E-3,979.579210E-3,89.941208
9.583681E-3,983.292103E-3,90.200600
9.599760E-3,980.816841E-3,90.027672
9.615840E-3,981.435597E-3,90.070900
9.631921E-3,980.816841E-3,90.027672
9.648001E-3,980.816841E-3,90.027672
9.664080E-3,983.292103E-3,90.200600
9.680160E-3,982.054472E-3,90.114136
9.696241E-3,983.910859E-3,90.243828
9.712321E-3,981.435597E-3,90.070900
9.728401E-3,983.910859E-3,90.243828
9.744480E-3,982.054472E-3,90.114136
9.760560E-3,982.673228E-3,90.157364
9.776641E-3,982.673228E-3,90.157364
9.792721E-3,981.435597E-3,90.070900
9.808800E-3,983.292103E-3,90.200600
9.824880E-3,982.673228E-3,90.157364
9.840961E-3,983.292103E-3,90.200600
9.857041E-3,986.386180E-3,90.416763
9.873120E-3,983.910859E-3,90.243828
9.889200E-3,982.054472E-3,90.114136
9.905281E-3,985.767424E-3,90.373535
9.921361E-3,985.767424E-3,90.373535
9.937441E-3,980.816841E-3,90.027672
9.953520E-3,977.722883E-3,89.811516
9.969600E-3,981.435597E-3,90.070900
9.985681E-3,981.435597E-3,90.070900
10.001761E-3,983.910859E-3,90.243828
10.017840E-3,982.673228E-3,90.157364
10.033920E-3,986.386180E-3,90.416763
10.050001E-3,987.004817E-3,90.459984
10.066081E-3,983.292103E-3,90.200600
10.082160E-3,981.435597E-3,90.070900
